store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_4,rolling_std_4,rolling_mean_12,year,month,weekofyear,dayofweek,holiday_lag1,temperature_rolling4,fuel_price_rolling4,cpi_rolling4,unemployment_rolling4
42,2010-05-07,582846.22,0,71.06,3.127,126.2898,9.524,477615.87,492364.77,549528.16,582552.26,505907.41,478021.68,519914.1,525515.265,49068.4735346785,527104.6416666667,2010,5,18,4,0.0,69.24499999999999,3.0977499999999996,126.42595,9.524
42,2010-05-14,564345.55,0,73.88,3.145,126.2085484,9.524,582846.22,477615.87,492364.77,549528.16,582552.26,505907.41,478021.68,525588.755,49182.46057465312,527699.33,2010,5,19,4,0.0,70.27999999999999,3.10675,126.3375621,9.524
42,2010-05-21,504403.16,0,78.32,3.12,126.1843871,9.524,564345.55,582846.22,477615.87,492364.77,549528.16,582552.26,505907.41,529293.1025,52060.37703105471,532328.5533333333,2010,5,20,4,0.0,73.255,3.12425,126.26582554999999,9.524
42,2010-05-28,484097.03,0,76.67,3.058,126.1602258,9.524,504403.16,564345.55,582846.22,477615.87,492364.77,549528.16,582552.26,532302.7,49498.90691662216,533402.9349999999,2010,5,21,4,0.0,74.98249999999999,3.1125,126.210740325,9.524
42,2010-06-04,556046.12,0,82.82,2.941,126.1360645,9.524,484097.03,504403.16,564345.55,582846.22,477615.87,492364.77,549528.16,533922.99,47163.05490453584,527496.6525,2010,6,22,4,0.0,77.92249999999999,3.0660000000000003,126.17230645000001,9.524
42,2010-06-11,607218.6,0,89.67,3.057,126.1119032,9.524,556046.12,484097.03,504403.16,564345.55,582846.22,477615.87,492364.77,527222.9650000001,39112.87235317231,524803.5275,2010,6,23,4,0.0,81.86999999999999,3.0439999999999996,126.14814515,9.524
42,2010-06-18,529418.64,0,83.49,2.935,126.114,9.524,607218.6,556046.12,484097.03,504403.16,564345.55,582846.22,477615.87,537941.2274999999,55230.24850279494,532078.9025,2010,6,24,4,0.0,83.1625,2.99775,126.13054837500002,9.524
42,2010-06-25,484327.56,0,90.32,3.084,126.1266,9.524,529418.64,607218.6,556046.12,484097.03,504403.16,564345.55,582846.22,544195.0974999999,51453.96005230991,536361.9825,2010,6,25,4,0.0,86.57499999999999,3.00425,126.122141925,9.524
42,2010-07-02,507168.8,0,92.89,2.978,126.1392,9.199,484327.56,529418.64,607218.6,556046.12,484097.03,504403.16,564345.55,544252.73,51364.25819008532,534563.6616666667,2010,7,26,4,0.0,89.09249999999999,3.0135,126.1229258,9.44275
42,2010-07-09,570069.48,0,91.03,3.1,126.1518,9.199,507168.8,484327.56,529418.64,607218.6,556046.12,484097.03,504403.16,532033.4,53397.087224589,528281.7066666667,2010,7,27,4,0.0,89.43249999999999,3.02425,126.1329,9.3615
42,2010-07-16,558837.27,0,91.8,2.971,126.1498065,9.199,570069.48,507168.8,484327.56,529418.64,607218.6,556046.12,484097.03,522746.12,36526.98352243354,529993.4833333333,2010,7,28,4,0.0,91.50999999999999,3.0332500000000002,126.14185162499999,9.28025
42,2010-07-23,491115.86,0,88.44,3.112,126.1283548,9.199,558837.27,570069.48,507168.8,484327.56,529418.64,607218.6,556046.12,530100.7775,41005.47204600414,535532.8583333333,2010,7,29,4,0.0,91.03999999999999,3.04025,126.142290325,9.199
42,2010-07-30,469598.57,0,85.03,3.017,126.1069032,9.199,491115.86,558837.27,570069.48,507168.8,484327.56,529418.64,607218.6,531797.8525,38546.34574597092,536657.8574999999,2010,7,30,4,0.0,89.07499999999999,3.05,126.134216125,9.199
42,2010-08-06,579544.21,0,86.13,3.123,126.0854516,9.199,469598.57,491115.86,558837.27,570069.48,507168.8,484327.56,529418.64,522405.29500000004,49553.81681232406,527220.5533333333,2010,8,31,4,0.0,87.85,3.05575,126.11762902500001,9.199
42,2010-08-13,583079.97,0,88.37,3.049,126.064,9.199,579544.21,469598.57,491115.86,558837.27,570069.48,507168.8,484327.56,524773.9775,52717.108957553675,528487.1083333333,2010,8,32,4,0.0,86.99249999999999,3.07525,126.0961774,9.199
42,2010-08-20,500945.63,0,89.88,3.041,126.0766452,9.199,583079.97,579544.21,469598.57,491115.86,558837.27,570069.48,507168.8,530834.6525000001,58962.23217782276,535043.5091666667,2010,8,33,4,0.0,87.35249999999999,3.0575,126.08324999999999,9.199
42,2010-08-27,465993.51,0,84.99,3.022,126.0892903,9.199,500945.63,583079.97,579544.21,469598.57,491115.86,558837.27,570069.48,533292.095,56924.656532292836,536447.5591666667,2010,8,34,4,0.0,87.3425,3.05875,126.07884677499999,9.199
42,2010-09-03,524658.06,0,83.8,3.087,126.1019355,9.199,465993.51,500945.63,583079.97,579544.21,469598.57,491115.86,558837.27,532390.83,58281.60048601467,528943.1749999999,2010,9,35,4,0.0,86.75999999999999,3.04975,126.08296775000001,9.199
42,2010-09-10,589091.04,1,84.04,2.961,126.1145806,9.199,524658.06,465993.51,500945.63,583079.97,579544.21,469598.57,491115.86,518669.2925,49239.100271457304,522063.12999999995,2010,9,36,4,524658.06,85.6775,3.02775,126.09561289999999,9.199
42,2010-09-17,536871.58,0,85.52,3.028,126.1454667,9.199,589091.04,524658.06,465993.51,500945.63,583079.97,579544.21,469598.57,520172.06000000006,51881.02058536222,527035.83,2010,9,37,4,0.0,84.58749999999999,3.0244999999999997,126.112818275,9.199
42,2010-09-24,492262.96,0,85.75,2.939,126.1900333,9.199,536871.58,589091.04,524658.06,465993.51,500945.63,583079.97,579544.21,529153.5475000001,50535.36971854707,531414.4983333333,2010,9,38,4,0.0,84.77749999999999,3.00375,126.138004025,9.199
42,2010-10-01,481523.93,0,86.01,3.001,126.2346,9.003,492262.96,536871.58,589091.04,524658.06,465993.51,500945.63,583079.97,535720.91,40252.01811105671,530172.345,2010,10,39,4,0.0,85.33,2.9822499999999996,126.17117015,9.150000000000002
42,2010-10-08,599759.45,0,77.04,2.924,126.2791667,9.003,481523.93,492262.96,536871.58,589091.04,524658.06,465993.51,500945.63,524937.3775,49025.37636885197,522793.54916666675,2010,10,40,4,0.0,83.57999999999998,2.9730000000000003,126.21231667500001,9.101
42,2010-10-15,559285.35,0,75.48,3.08,126.3266774,9.003,599759.45,481523.93,492262.96,536871.58,589091.04,524658.06,465993.51,527604.48,53742.15900132761,526203.7308333333,2010,10,41,4,0.0,81.07,2.986,126.25761935,9.052000000000001
42,2010-10-22,522467.51,0,68.12,3.014,126.3815484,9.003,559285.35,599759.45,481523.93,492262.96,536871.58,589091.04,524658.06,533207.9225,56145.23747245563,531884.5216666667,2010,10,42,4,0.0,76.6625,3.00475,126.305498125,9.003
42,2010-10-29,476967.65,0,68.76,3.13,126.4364194,9.003,522467.51,559285.35,599759.45,481523.93,492262.96,536871.58,589091.04,540759.06,50555.747674829305,536290.2666666667,2010,10,43,4,0.0,72.35,3.037,126.35595297500001,9.003
42,2010-11-05,565390.4,0,71.04,3.009,126.4912903,9.003,476967.65,522467.51,559285.35,599759.45,481523.93,492262.96,536871.58,539619.99,52354.57417359279,527742.2200000001,2010,11,44,4,0.0,70.85,3.0582499999999997,126.40898387499999,9.003
42,2010-11-12,588592.61,0,61.24,3.13,126.5461613,9.003,565390.4,476967.65,522467.51,559285.35,599759.45,481523.93,492262.96,531027.7275,40722.867423991775,526268.0891666666,2010,11,45,4,0.0,67.28999999999999,3.07075,126.46385484999999,9.003
42,2010-11-19,524316.21,0,58.83,3.047,126.6072,9.003,588592.61,565390.4,476967.65,522467.51,559285.35,599759.45,481523.93,538354.5425,49246.14837529611,533572.0041666667,2010,11,46,4,0.0,64.96749999999999,3.0789999999999997,126.52026775,9.003
42,2010-11-26,522296.71,1,55.33,3.162,126.6692667,9.003,524316.21,588592.61,565390.4,476967.65,522467.51,559285.35,599759.45,538816.7175,49055.655277813494,538432.2291666666,2010,11,47,4,524316.21,61.60999999999999,3.087,126.57847957499999,9.003
42,2010-12-03,500250.8,0,51.17,3.041,126.7313333,9.003,522296.71,524316.21,588592.61,565390.4,476967.65,522467.51,559285.35,550148.9825,32420.644252626094,538235.4500000001,2010,12,48,4,0.0,56.6425,3.095,126.638490325,9.003
42,2010-12-10,585175.24,0,60.51,3.091,126.7934,9.003,500250.8,522296.71,524316.21,588592.61,565390.4,476967.65,522467.51,533864.0825,38078.998842848094,530832.0966666667,2010,12,49,4,0.0,56.459999999999994,3.08525,126.7003,9.003
42,2010-12-17,537455.65,0,59.15,3.125,126.8794839,9.003,585175.24,500250.8,522296.71,524316.21,588592.61,565390.4,476967.65,533009.74,36445.09119146799,534857.4016666667,2010,12,50,4,0.0,56.53999999999999,3.10475,126.768370975,9.003
42,2010-12-24,555075.27,0,57.06,3.236,126.9835806,9.003,537455.65,585175.24,500250.8,522296.71,524316.21,588592.61,565390.4,536294.6000000001,35989.63483584256,538623.4591666666,2010,12,51,4,0.0,56.9725,3.12325,126.84694945000001,9.003
42,2010-12-31,428953.6,1,49.67,3.148,127.0876774,9.003,555075.27,537455.65,585175.24,500250.8,522296.71,524316.21,588592.61,544489.24,35467.94604113151,544752.7374999999,2010,12,52,4,555075.27,56.59749999999999,3.15,126.936035475,9.003
42,2011-01-07,592947.75,0,43.43,3.287,127.1917742,8.744,428953.6,555075.27,537455.65,585175.24,500250.8,522296.71,524316.21,526664.9400000001,68055.24090459352,530518.9166666666,2011,1,1,4,0.0,52.32749999999999,3.1990000000000003,127.03562902499999,8.93825
42,2011-01-14,613899.15,0,49.98,3.312,127.3009355,8.744,592947.75,428953.6,555075.27,537455.65,585175.24,500250.8,522296.71,528608.0675,70354.81542682479,533324.1166666666,2011,1,2,4,0.0,50.03499999999999,3.24575,127.14099192500001,8.8735
42,2011-01-21,533414.62,0,56.75,3.336,127.4404839,8.744,613899.15,592947.75,428953.6,555075.27,537455.65,585175.24,500250.8,547718.9425,82834.74920203432,540943.42,2011,1,3,4,0.0,49.95749999999999,3.27075,127.25521775000001,8.80875
42,2011-01-28,499081.79,0,53.03,3.231,127.5800323,8.744,533414.62,613899.15,592947.75,428953.6,555075.27,537455.65,585175.24,542303.78,82901.52627140061,545647.3341666666,2011,1,4,4,0.0,50.79749999999999,3.2915,127.378306475,8.744
42,2011-02-04,586886.16,0,44.88,3.348,127.7195806,8.744,499081.79,533414.62,613899.15,592947.75,428953.6,555075.27,537455.65,559835.8275,52941.40008771001,540121.6166666667,2011,2,5,4,0.0,51.16,3.3067499999999996,127.510258075,8.744
42,2011-02-11,628063.88,1,51.51,3.381,127.859129,8.744,586886.16,499081.79,533414.62,613899.15,592947.75,428953.6,555075.27,558320.4299999999,51751.041497163926,539979.4125,2011,2,6,4,586886.16,51.5425,3.324,127.64980645,8.744
42,2011-02-18,556485.1,0,61.77,3.43,127.99525,8.744,628063.88,586886.16,499081.79,533414.62,613899.15,592947.75,428953.6,561861.6125,57036.554638799375,548625.0516666666,2011,2,7,4,0.0,52.7975,3.3474999999999997,127.78849797499998,8.744
42,2011-02-25,526904.08,0,53.59,3.398,128.13,8.744,556485.1,628063.88,586886.16,499081.79,533414.62,613899.15,592947.75,567629.2324999999,54301.993326531265,551474.0841666666,2011,2,8,4,0.0,52.9375,3.3892499999999997,127.92598989999999,8.744
42,2011-03-04,570879.04,0,56.96,3.674,128.26475,8.744,526904.08,556485.1,628063.88,586886.16,499081.79,533414.62,613899.15,574584.805,43252.690303032046,553695.1908333333,2011,3,9,4,0.0,55.957499999999996,3.4707500000000002,128.06228225,8.744
42,2011-03-11,607294.56,0,64.22,3.63,128.3995,8.744,570879.04,526904.08,556485.1,628063.88,586886.16,499081.79,533414.62,570583.025,42468.56893466748,552503.8408333333,2011,3,10,4,0.0,59.13499999999999,3.533,128.197375,8.744
42,2011-03-18,558239.32,0,70.12,3.892,128.5121935,8.744,607294.56,570879.04,526904.08,556485.1,628063.88,586886.16,499081.79,565390.6950000001,33399.52589127417,558323.75,2011,3,11,4,0.0,61.2225,3.6485000000000003,128.326610875,8.744
42,2011-03-25,522673.62,0,62.53,3.716,128.6160645,8.744,558239.32,607294.56,570879.04,526904.08,556485.1,628063.88,586886.16,565829.25,33254.81523739662,558587.4208333333,2011,3,12,4,0.0,63.45749999999999,3.728,128.448127,8.744
42,2011-04-01,508432.17,0,67.64,3.772,128.7199355,8.494,522673.62,558239.32,607294.56,570879.04,526904.08,556485.1,628063.88,564771.635,34930.47166699066,566397.4225,2011,4,13,4,0.0,66.1275,3.7525,128.561923375,8.6815
42,2011-04-08,620087.35,0,73.03,3.818,128.8238065,8.494,508432.17,522673.62,558239.32,607294.56,570879.04,526904.08,556485.1,549159.9175,44054.30580578589,559354.4575,2011,4,14,4,0.0,68.33,3.7995,128.66799999999998,8.619
42,2011-04-15,597644.02,0,61.05,4.089,128.9107333,8.494,620087.35,508432.17,522673.62,558239.32,607294.56,570879.04,526904.08,552358.115,49774.47717298544,559870.1408333333,2011,4,15,4,0.0,66.0625,3.8487500000000003,128.76763495,8.5565
42,2011-04-22,534597.69,0,75.93,3.917,128.9553,8.494,597644.02,620087.35,508432.17,522673.62,558239.32,607294.56,570879.04,562209.29,54956.15754831644,565222.5908333333,2011,4,16,4,0.0,69.4125,3.899,128.852443825,8.494
42,2011-04-29,496010.17,0,73.38,4.151,128.9998667,8.494,534597.69,597644.02,620087.35,508432.17,522673.62,558239.32,607294.56,565190.3074999999,52358.77242097977,568182.2491666666,2011,4,17,4,0.0,70.8475,3.99375,128.92242662499999,8.494
42,2011-05-06,612337.35,0,73.56,4.193,129.0444333,8.494,496010.17,534597.69,597644.02,620087.35,508432.17,522673.62,558239.32,562084.8075,57009.2152765557,560609.25,2011,5,18,4,0.0,70.97999999999999,4.0875,128.977583325,8.494
42,2011-05-13,603024.75,0,74.04,4.202,129.089,8.494,612337.35,496010.17,534597.69,597644.02,620087.35,508432.17,522673.62,560147.3075,54455.361981461836,559298.7058333333,2011,5,19,4,0.0,74.22749999999999,4.11575,129.02215,8.494
42,2011-05-20,524559.95,0,72.62,3.99,129.0756774,8.494,603024.75,612337.35,496010.17,534597.69,597644.02,620087.35,508432.17,561492.49,55741.64484116572,563177.01,2011,5,20,4,0.0,73.39999999999999,4.134,129.05224435,8.494
42,2011-05-27,503295.29,0,78.62,3.933,129.0623548,8.494,524559.95,603024.75,612337.35,496010.17,534597.69,597644.02,620087.35,558983.0549999999,57552.544387805036,562981.6658333334,2011,5,21,4,0.0,74.71,4.0794999999999995,129.067866375,8.494
42,2011-06-03,545109.3,0,81.87,3.893,129.0490323,8.494,503295.29,524559.95,603024.75,612337.35,496010.17,534597.69,597644.02,560804.335,54951.98139785047,557349.6866666666,2011,6,22,4,0.0,76.7875,4.0045,129.069016125,8.494
42,2011-06-10,616701.99,0,84.57,3.981,129.0357097,8.494,545109.3,503295.29,524559.95,603024.75,612337.35,496010.17,534597.69,543997.3225,42894.990347010535,552167.5816666667,2011,6,23,4,0.0,79.41999999999999,3.94925,129.05569355,8.494
42,2011-06-17,546675.65,0,87.96,3.935,129.0432,8.494,616701.99,545109.3,503295.29,524559.95,603024.75,612337.35,496010.17,547416.6325000001,49243.96865310378,557039.4708333333,2011,6,24,4,0.0,83.255,3.9354999999999998,129.04757419999999,8.494
42,2011-06-24,501780.66,0,90.69,3.807,129.0663,8.494,546675.65,616701.99,545109.3,503295.29,524559.95,603024.75,612337.35,552945.5575,47013.297479402245,559039.64,2011,6,25,4,0.0,86.27249999999998,3.904,129.0485605,8.494
42,2011-07-01,506343.83,0,95.36,3.842,129.0894,8.257,501780.66,546675.65,616701.99,545109.3,503295.29,524559.95,603024.75,552566.9,47549.53405665526,558485.3475,2011,7,26,4,0.0,89.64499999999998,3.89125,129.058652425,8.434750000000001
42,2011-07-08,593234.27,0,88.57,3.793,129.1125,8.257,506343.83,501780.66,546675.65,616701.99,545109.3,503295.29,524559.95,542875.5325,53191.91841310812,549006.7208333333,2011,7,27,4,0.0,90.64499999999998,3.8442499999999997,129.07785,8.3755
42,2011-07-15,591703.82,0,86.01,3.779,129.1338387,8.257,593234.27,506343.83,501780.66,546675.65,616701.99,545109.3,503295.29,537008.6025,42568.038473701425,548639.2416666667,2011,7,28,4,0.0,90.1575,3.80525,129.100509675,8.31625
42,2011-07-22,511316.29,0,88.59,3.697,129.1507742,8.257,591703.82,593234.27,506343.83,501780.66,546675.65,616701.99,545109.3,548265.645,51079.49583773902,553398.0858333333,2011,7,29,4,0.0,89.6325,3.77775,129.121628225,8.257
42,2011-07-29,479256.8,0,86.75,3.694,129.1677097,8.257,511316.29,591703.82,593234.27,506343.83,501780.66,546675.65,616701.99,550649.5525,48335.67912596325,554673.5958333333,2011,7,30,4,0.0,87.47999999999999,3.74075,129.14120565000002,8.257
42,2011-08-05,572603.33,0,89.8,3.803,129.1846452,8.257,479256.8,511316.29,591703.82,593234.27,506343.83,501780.66,546675.65,543877.7949999999,57618.037958115834,543583.5499999999,2011,8,31,4,0.0,87.7875,3.74325,129.15924195,8.257
42,2011-08-12,603147.26,0,85.61,3.794,129.2015806,8.257,572603.33,479256.8,511316.29,591703.82,593234.27,506343.83,501780.66,538720.0599999999,52415.64877565541,541048.4316666666,2011,8,32,4,0.0,87.6875,3.747,129.176177425,8.257
42,2011-08-19,526641.23,0,87.4,3.743,129.2405806,8.257,603147.26,572603.33,479256.8,511316.29,591703.82,593234.27,506343.83,541580.9199999999,56430.03900424683,547597.3741666666,2011,8,33,4,0.0,87.38999999999999,3.7584999999999997,129.198629025,8.257
42,2011-08-26,503720.98,0,91.59,3.663,129.2832581,8.257,526641.23,603147.26,572603.33,479256.8,511316.29,591703.82,593234.27,545412.155,54165.12090457152,549542.8691666666,2011,8,34,4,0.0,88.6,3.75075,129.227516125,8.257
42,2011-09-02,537124.76,0,91.61,3.798,129.3259355,8.257,503720.98,526641.23,603147.26,572603.33,479256.8,511316.29,591703.82,551528.2,44771.94069115431,546093.8424999999,2011,9,35,4,0.0,89.0525,3.7495,129.2628387,8.257
42,2011-09-09,608390.94,1,89.06,3.771,129.3686129,8.257,537124.76,503720.98,526641.23,603147.26,572603.33,479256.8,511316.29,542658.5575,42670.03541426024,539462.4066666666,2011,9,36,4,537124.76,89.91499999999999,3.7437500000000004,129.304596775,8.257
42,2011-09-16,576837.09,0,77.49,3.784,129.4306,8.257,608390.94,537124.76,503720.98,526641.23,603147.26,572603.33,479256.8,543969.4775,45155.96933876253,544605.3475,2011,9,37,4,0.0,87.4375,3.754,129.35210162500002,8.257
42,2011-09-23,528486.45,0,82.51,3.789,129.5183333,8.257,576837.09,608390.94,537124.76,503720.98,526641.23,603147.26,572603.33,556518.4425,45706.638469384714,550860.0499999999,2011,9,38,4,0.0,85.16749999999999,3.7855,129.410870425,8.257
42,2011-09-30,510243.79,0,82.27,3.877,129.6060667,8.257,528486.45,576837.09,608390.94,537124.76,503720.98,526641.23,603147.26,562709.8099999999,37023.32072047612,552705.2683333333,2011,9,39,4,0.0,82.83249999999998,3.80525,129.48090322500002,8.257
42,2011-10-07,649111.23,0,75.01,3.827,129.6938,7.874,510243.79,528486.45,576837.09,608390.94,537124.76,503720.98,526641.23,555989.5675,44831.61334600372,545789.3949999999,2011,10,40,4,0.0,79.32,3.81925,129.56220000000002,8.16125
42,2011-10-14,613531.11,0,70.27,3.698,129.7706452,7.874,649111.23,510243.79,528486.45,576837.09,608390.94,537124.76,503720.98,566169.6399999999,62023.71951674438,550573.3458333333,2011,10,41,4,0.0,77.51499999999999,3.7977499999999997,129.64721129999998,8.0655
42,2011-10-21,537276.41,0,77.91,3.842,129.7821613,7.874,613531.11,649111.23,510243.79,528486.45,576837.09,608390.94,537124.76,575343.145,66667.15063955949,559091.2474999999,2011,10,42,4,0.0,76.365,3.811,129.7131683,7.969750000000001
42,2011-10-28,515599.7,0,72.79,3.843,129.7936774,7.874,537276.41,613531.11,649111.23,510243.79,528486.45,576837.09,608390.94,577540.635,64724.38366187771,563926.215,2011,10,43,4,0.0,73.99499999999999,3.8024999999999998,129.76007097500002,7.874
42,2011-11-04,597667.21,0,68.57,3.828,129.8051935,7.874,515599.7,537276.41,613531.11,649111.23,510243.79,528486.45,576837.09,578879.6125,62897.74813130681,559175.9125,2011,11,44,4,0.0,72.38499999999999,3.8027499999999996,129.78791935,7.874
42,2011-11-11,643125.29,0,55.28,3.677,129.8167097,7.874,597667.21,515599.7,537276.41,613531.11,649111.23,510243.79,528486.45,566018.6074999999,47000.893908819104,558719.2416666666,2011,11,45,4,0.0,68.63749999999999,3.7975,129.799435475,7.874
42,2011-11-18,567673.87,0,58.97,3.669,129.8268333,7.874,643125.29,597667.21,515599.7,537276.41,613531.11,649111.23,510243.79,573417.1525000001,58012.35731738259,568426.2466666667,2011,11,46,4,0.0,63.90249999999999,3.75425,129.810603475,7.874
42,2011-11-25,577698.37,1,60.68,3.76,129.8364,7.874,567673.87,643125.29,597667.21,515599.7,537276.41,613531.11,649111.23,581016.5175,53516.76197345158,573755.6541666667,2011,11,47,4,567673.87,60.874999999999986,3.7335000000000003,129.821284125,7.874
42,2011-12-02,511883.36,0,57.29,3.701,129.8459667,7.874,577698.37,567673.87,643125.29,597667.21,515599.7,537276.41,613531.11,596541.185,33465.00820971874,577136.7883333332,2011,12,48,4,0.0,58.05499999999999,3.70175,129.831477425,7.874
42,2011-12-09,619133.48,0,42.58,3.644,129.8555333,7.874,511883.36,577698.37,567673.87,643125.29,597667.21,515599.7,537276.41,575095.2225,53807.318258935535,569094.49,2011,12,49,4,0.0,54.879999999999995,3.6935,129.84118332499997,7.874
42,2011-12-16,598437.98,0,50.53,3.489,129.8980645,7.874,619133.48,511883.36,577698.37,567673.87,643125.29,597667.21,515599.7,569097.27,44170.34751002141,572619.1891666667,2011,12,50,4,0.0,52.76999999999999,3.6485000000000003,129.858991125,7.874
42,2011-12-23,575676.13,0,48.36,3.541,129.9845484,7.874,598437.98,619133.48,511883.36,577698.37,567673.87,643125.29,597667.21,576788.2975,46458.95097534609,578448.4833333333,2011,12,51,4,0.0,49.69,3.59375,129.89602822499998,7.874
42,2011-12-30,454412.28,1,48.92,3.428,130.0710323,7.874,575676.13,598437.98,619133.48,511883.36,577698.37,567673.87,643125.29,576282.7375,46456.74941321681,583901.1783333333,2011,12,52,4,575676.13,47.59749999999999,3.5255,129.952294625,7.874
42,2012-01-06,636372.37,0,59.85,3.443,130.1575161,7.545,454412.28,575676.13,598437.98,619133.48,511883.36,577698.37,567673.87,561914.9675,73833.33941589486,567676.2658333334,2012,1,1,4,0.0,51.91499999999999,3.47525,130.027790325,7.79175
42,2012-01-13,664348.2,0,51.0,3.477,130.244,7.545,636372.37,454412.28,575676.13,598437.98,619133.48,511883.36,577698.37,566224.6900000001,78633.61836206848,569579.7041666667,2012,1,2,4,0.0,52.03249999999999,3.47225,130.1142742,7.7095
42,2012-01-20,579499.93,0,54.51,3.66,130.2792258,7.545,664348.2,636372.37,454412.28,575676.13,598437.98,619133.48,511883.36,582702.245,93191.96263111485,580169.02,2012,1,3,4,0.0,53.56999999999999,3.502,130.18794355,7.627250000000001
42,2012-01-27,538978.67,0,53.59,3.675,130.3144516,7.545,579499.93,664348.2,636372.37,454412.28,575676.13,598437.98,619133.48,583658.1950000001,93115.44602422892,585494.0391666667,2012,1,4,4,0.0,54.7375,3.5637499999999998,130.248798375,7.545
42,2012-02-03,588448.21,0,56.85,3.543,130.3496774,7.545,538978.67,579499.93,664348.2,636372.37,454412.28,575676.13,598437.98,604799.7925,56318.56915648849,580603.3275,2012,2,5,4,0.0,53.9875,3.58875,130.2968387,7.545
42,2012-02-10,674919.45,1,55.73,3.722,130.3849032,7.545,588448.21,538978.67,579499.93,664348.2,636372.37,454412.28,575676.13,592818.7525,52318.604141157935,576046.9041666667,2012,2,6,4,588448.21,55.169999999999995,3.65,130.3320645,7.545
42,2012-02-17,606671.5,0,54.12,3.781,130.4546207,7.545,674919.45,588448.21,538978.67,579499.93,664348.2,636372.37,454412.28,595461.5650000001,57177.600091084765,584984.0358333333,2012,2,7,4,0.0,55.07249999999999,3.68025,130.375913225,7.545
42,2012-02-24,564304.15,0,56.02,3.95,130.5502069,7.545,606671.5,674919.45,588448.21,538978.67,579499.93,664348.2,636372.37,602254.4575,56255.81200579032,587398.4633333334,2012,2,8,4,0.0,55.67999999999999,3.7489999999999997,130.43485205000002,7.545
42,2012-03-02,585895.34,0,57.62,3.882,130.6457931,7.545,564304.15,606671.5,674919.45,588448.21,538978.67,579499.93,664348.2,608585.8275,47505.10402256422,591766.8624999999,2012,3,9,4,0.0,55.87249999999999,3.83375,130.508880975,7.545
42,2012-03-09,659816.15,0,57.65,3.963,130.7413793,7.545,585895.34,564304.15,606671.5,674919.45,588448.21,538978.67,579499.93,607947.61,47881.4857145087,588997.0175,2012,3,10,4,0.0,56.35249999999999,3.894,130.598,7.545
42,2012-03-16,618767.26,0,62.11,4.273,130.8261935,7.545,659816.15,585895.34,564304.15,606671.5,674919.45,588448.21,538978.67,604171.7849999999,40930.83879631514,594111.865,2012,3,11,4,0.0,58.349999999999994,4.0169999999999995,130.6908932,7.545
42,2012-03-23,561226.38,0,56.54,4.288,130.8966452,7.545,618767.26,659816.15,585895.34,564304.15,606671.5,674919.45,588448.21,607195.725,41618.11767571766,597702.7925,2012,3,12,4,0.0,58.48,4.1015,130.777502775,7.545
42,2012-03-30,544408.14,0,67.92,4.294,130.9670968,7.545,561226.38,618767.26,659816.15,585895.34,564304.15,606671.5,674919.45,606426.2825,42690.078719826175,606603.9675,2012,3,13,4,0.0,61.05499999999999,4.2044999999999995,130.8578287,7.545
42,2012-04-06,652312.11,0,65.99,4.282,131.0375484,7.382,544408.14,561226.38,618767.26,659816.15,585895.34,564304.15,606671.5,596054.4825,53109.20171862069,598940.2816666666,2012,4,14,4,0.0,63.139999999999986,4.28425,130.93187097499998,7.504250000000001
42,2012-04-13,639123.45,0,70.28,4.254,131.108,7.382,652312.11,544408.14,561226.38,618767.26,659816.15,585895.34,564304.15,594178.4725,50156.603676336665,597937.2741666667,2012,4,15,4,0.0,65.18249999999999,4.2795,131.0023226,7.463500000000001
42,2012-04-20,552529.23,0,67.75,4.111,131.1173333,7.382,639123.45,652312.11,544408.14,561226.38,618767.26,659816.15,585895.34,599267.52,54341.2169872353,602905.9008333333,2012,4,16,4,0.0,67.98499999999999,4.23525,131.057494625,7.422750000000001
42,2012-04-27,526625.49,0,80.11,4.088,131.1266667,7.382,552529.23,639123.45,652312.11,544408.14,561226.38,618767.26,659816.15,597093.2325,56501.719460724846,604035.1141666666,2012,4,17,4,0.0,71.0325,4.18375,131.0973871,7.382
42,2012-05-04,609274.89,0,77.02,4.058,131.136,7.382,526625.49,552529.23,639123.45,652312.11,544408.14,561226.38,618767.26,592647.57,62418.643067363366,598883.2208333333,2012,5,18,4,0.0,73.78999999999999,4.12775,131.122,7.382
42,2012-05-11,643603.69,0,76.03,4.186,131.1453333,7.382,609274.89,526625.49,552529.23,639123.45,652312.11,544408.14,561226.38,581888.265,51451.662971997335,593412.8408333333,2012,5,19,4,0.0,75.22749999999999,4.11075,131.131333325,7.382
42,2012-05-18,590636.38,0,85.19,4.308,131.0983226,7.382,643603.69,609274.89,526625.49,552529.23,639123.45,652312.11,544408.14,583008.325,53134.20119873808,596490.5233333333,2012,5,20,4,0.0,79.58749999999999,4.16,131.12658065,7.382
42,2012-05-25,535764.58,0,86.03,4.127,131.0287742,7.382,590636.38,643603.69,609274.89,526625.49,552529.23,639123.45,652312.11,592535.1124999999,49111.78840789922,598684.8758333334,2012,5,21,4,0.0,81.0675,4.16975,131.10210752499998,7.382
42,2012-06-01,521953.78,0,80.06,4.277,130.9592258,7.382,535764.58,590636.38,643603.69,609274.89,526625.49,552529.23,639123.45,594819.885,45069.71474874858,594507.3125,2012,6,22,4,0.0,81.8275,4.2245,131.057913975,7.382
